231,Departamento de Recursos Humanos,DPRH,N,,,,76414,,,SC,,,,,Gerente,A,,,,11,f,t,t,t,t,f,201,t,f,PMF_171/4,f,f,f,t,287730,,,,,PMF::COMCAP::Departamento de Recursos Humanos - DPRH
232,Departamento de Unidades Externas,DUE,N,,,,76414,,,SC,,Antonio Carlos Simas,Chefe do DUE,Antonio Carlos Simas,Chefe do DUE,I,,2009-10-19 00:00:00,,,f,t,t,t,t,f,182,t,f,PMF_148/2,f,t,f,t,254527,,,,,PMF::SMC::Departamento de Unidades Externas - DUE
233,Departamento de integração e Mediação Educacional-Educação,DIME,N,,,Centro,76414,32516101            ,,SC,marlyfloripa@hotmail.com,Marly da Rosa Carvalho,Chefe de Departamento,Marly da Rosa Carvalho,Chefe de Departamento,A,,,,,f,t,t,t,t,f,188,t,f,PMF_154/4,f,f,f,t,254642,,,,,PMF::SME::Departamento de integração e Mediação Educacional-Educação - DIME
234,Diretoria Mobilização Comunitária,Mobil,N,Av. Mauro Ramos, 1.277,5º andar,Centro,76414,3251-6215           ,88020302,SC,mobilizacaocomunitaria@pmf.sc.gov.br,Fabiana Menezes da Silva Cremonesi,Gerente,Rosangela Facchinetti,Ouvidora,I,,2010-12-09 00:00:00,,,f,t,t,t,t,f,190,t,f,PMF_156/13,f,t,f,t,254527,,,,,PMF::SMAS::Diretoria Mobilização Comunitária - Mobil
235,Diretoria de  Administração Escolar-Educação,DAE,N,,,Centro,76414,32516104            ,,SC,andrea.prado@pmf.sc.gov.br,Marcos Roberto de Abreu,Diretor,Andrea Prado,,A,,,,,f,t,t,t,t,f,188,t,f,PMF_154/7,f,f,f,t,254642,,,,,PMF::SME::Diretoria de  Administração Escolar-Educação - DAE
236,Diretoria de Alta Complexidade,Dir Alta Complexi,N,,,,76414,3212-3915           ,,SC,gecoa@pmf.sc.gov.br,Lilian Casagrande,,,,I,,,,,f,t,t,t,t,f,196,t,f,PMF_163/12,f,t,f,t,254642,,,,,PMF::SMS::Diretoria de Alta Complexidade - Dir Alta Complexi
237,Diretoria de Atenção Básica e Secundária,Aten Bás e Seg,N,,,,76414,3239-1545           ,,SC,missouri@pmf.sc.gov.br,Missouri Paixão,,,,I,,,,,f,t,t,t,t,f,196,t,f,PMF_163/14,f,t,f,t,254642,,,,,PMF::SMS::Diretoria de Atenção Básica e Secundária - Aten Bás e Seg
238,Diretoria de Educaçao Continuada,DIREC,N,,,Centro,76414,32516134            ,,SC,robertoregis@pmf.s.gov.br,Roberto Carlos Regis,Diretor,Roberto Carlos Regis,Diretor,I,,,,,f,t,t,t,t,f,174,f,f,PMF_154/10,f,t,f,t,140711,,,,,PMF::Diretoria de Educaçao Continuada - DIREC
239,Diretoria de Educaçao Infantil-Educação,DEI,N,,,Centro,76414,32516126            ,,SC,jairo.si@pmf.sc.gov.br,Altino Jose Martins Filho,Diretor,Altino José Martins Filho,Diretor,A,,,,,f,t,t,t,t,f,188,t,f,PMF_154/9,f,f,f,t,254642,,,,,PMF::SME::Diretoria de Educaçao Infantil-Educação - DEI
240,Diretoria de Ensino Fundamental-Educação,DEF,N,,,Centro,76414,32516132            ,,SC,pedro.def@pmf.sc.gov.br,Pedro Rodrigues da Silva,Diretor,Pedro Rodrigues da Silva,Diretor,A,,,,,f,t,t,t,t,f,188,t,f,PMF_154/8,f,f,f,t,254642,,,,,PMF::SME::Diretoria de Ensino Fundamental-Educação - DEF
241,Diretoria de Fiscalização,DIFI,N,Rua Conselheiro Mafra, 656,Edificio Aldo Beck, 10º andar,Centro,76414,32516921            ,8801914 ,SC,luciamendonca@pmf.sc.gov.br,Lucia Maria Mendonça Santos,Diretora de Fiscalização,Conceição Aparecida Soares,,I,,,,,f,t,t,t,t,f,195,t,f,PMF_162/2,f,t,f,t,254642,,,,,PMF::SMTMT::Diretoria de Fiscalização - DIFI
242,Diretoria de Fundo de Previdência,DFP,N,Rua Conselheiro Mafra, 656,Sala 304,Centro,76414,(48)32516156        ,88010102,SC,giannini@pmf.sc.gov.br,Luiz Fabiano Giannini,Diretor,Aline Campana,Gerente de Controle Interno e Ouvidoria,I,,2009-08-24 00:00:00,,,f,t,t,t,t,f,183,t,f,PMF_149/3,f,t,f,t,254527,,,,,PMF::SMA::Diretoria de Fundo de Previdência - DFP
243,Diretoria de Gestão Administrativa,DGA,N,Rua Conselheiro Mafra, 656,Sala 202,Centro,76414,(48) 32515941       ,88010102,SC,maisab@pmf.sc.gov.br,Maísa Butemberg Vieira,Diretora,Aline Campana,Gerente de Controle Interno e Ouvidoria,I,,2009-08-24 00:00:00,,,f,t,t,t,t,f,183,t,f,PMF_149/4,f,t,f,t,254642,,,,,PMF::SMA::Diretoria de Gestão Administrativa - DGA
244,Diretoria de Gestão de Pessoas,DGP,N,Rua Conselheiro Mafra, 656,Sala 202,Centro,76414,(48)32515934        ,88010102,SC,adelia.f@bol.com.br,Adélia Doraci de Oliveira Ferreira,Diretora,Aline Campana,Gerente de Controle Interno e Ouvidoria,I,,2009-08-24 00:00:00,,,f,t,t,t,t,f,183,t,f,PMF_149/1,f,t,f,t,254642,,,,,PMF::SMA::Diretoria de Gestão de Pessoas - DGP
245,Diretoria de Governo Eletrônico,DIRGE,N,,,,76414,3251.6034           ,,SC,jcp@pmf.sc.gov.br,josé carlos pereira,diretor,josé carlos pereira,diretor,I,,,,,f,t,t,t,t,f,181,t,f,PMF_147/1,f,t,f,t,254642,,,,,PMF::SMCC::Diretoria de Governo Eletrônico - DIRGE
246,Diretoria de Infraestrutura-Educação,DIINFRA,N,,,Centro,76414,32516115            ,,SC,heloisa@pmf.sc.gov.br,Mauricio Amorim Efe,Diretor,Heloisa de Campos Rotolo,Técnica de Diretoria,A,,,,,f,t,t,t,t,f,188,t,f,PMF_154/14,f,f,f,t,254642,,,,,PMF::SME::Diretoria de Infraestrutura-Educação - DIINFRA
247,Diretoria de Licitações e Contratos,DLC,N,Rua Conselheiro Mafra, 656,Sala 302,Centro,76414,(48)32515918        ,88010102,SC,ssimao@sefaz.sc.gov.br,Samuel Alcebíades Simão,Diretor,Aline Campana,Gerente de Controle Interno e Ouvidoria,I,,2009-08-24 00:00:00,,,f,t,t,t,t,f,183,t,f,PMF_149/2,f,t,f,t,254642,,,,,PMF::SMA::Diretoria de Licitações e Contratos - DLC
248,Diretoria de Operações,DIROP,N,Rua Conselheiro Mafra, 656,Edificio Aldo Becker 10º andar,Centro,76414,3251-6941           ,88015640,SC,marcelo@pmf.sc.gov.br,Marcelo Roberto da Silva,Diretor de Operações,Dárcio Gustavo Correa Filho,Auxiliar Administrativo,I,,2009-08-17 00:00:00,,,f,t,t,t,t,f,195,t,f,PMF_162/1,f,t,f,t,254642,,,,,PMF::SMTMT::Diretoria de Operações - DIROP
249,Diretoria de Proteção Social Básica,DPSB,N,A. Mauro Ramos, 1277,,Centro,76414,32516209            ,,SC,,Elizabete Maria Silveira Goulart,Diretora,Rosangela Facchinetti,Gerente de Ouvidoria,I,,,,,f,t,t,t,t,f,190,t,f,PMF_156/1,f,t,f,t,254642,,,,,PMF::SMAS::Diretoria de Proteção Social Básica - DPSB
250,Vigilância Sanitária e Ambiental,VISA,N,,,,76414,3212-3916           ,,SC,bmarilei@yahoo.com.br,Artur Jorge Amorim Filho,Gerência de Vigilância Sanitária e Ambiental,Artur Jorge Amorim Filho,Gerência de Vigilância Sanitária e Ambiental,A,,,,,f,t,t,t,t,f,174,f,f,PMF_163/13,f,f,f,t,194305,,,,,PMF::Vigilância Sanitária e Ambiental - VISA
251,Diretoria do Centro Controle de Zoonoses,Controle Zoonoses,N,,,,76414,3338-9004           ,,SC,zoonoses@pmf.sc.gov.br,Jezabel Andrade Silva,,,,A,,,,,f,t,t,t,t,f,196,t,f,PMF_163/15,f,f,f,t,,,,,,PMF::SMS::Diretoria do Centro Controle de Zoonoses - Controle Zoonoses
252,Diretoria do Fundo Municipal de Saúde,Fundo Mun de Saúde,N,,,,76414,3239-1558           ,,SC,adisaude@gmail.com,Gerusa Machado,,,,A,,,,,f,t,t,t,t,f,196,t,f,PMF_163/17,f,f,f,t,,,,,,PMF::SMS::Diretoria do Fundo Municipal de Saúde - Fundo Mun de Saúde
253,Diretoria do Observatorio da Educaçao-Educação,DIOBE,N,,,Centro,76414,32516128            ,,SC,simone@pmf.sc.gov.br,Simone Passamai Cabral Leite da Silva,Diretora,Simone Passamai Cabral Leite da Silva,Diretora,A,,,,,f,t,t,t,t,f,188,t,f,PMF_154/13,f,f,f,t,254642,,,,,PMF::SME::Diretoria do Observatorio da Educaçao-Educação - DIOBE
254,Dirtoria do Bem Estar Animal,Bem Estar Animal,N,,,,76414,3237-6890           ,,SC,bemestaranimal@pmf.sc.gov.br,Dalva A. Schimengler,,,,A,,,,,f,t,t,t,t,f,196,t,f,PMF_163/16,f,f,f,t,,,,,,PMF::SMS::Dirtoria do Bem Estar Animal - Bem Estar Animal
255,Distrito de Saúde Regional Centro,Reg Cent,N,,,,76414,3952-0117           ,,SC,regionalcentro@pmf.sc.gov.br,Thais,,,,A,,,,,f,t,t,t,t,f,196,t,f,PMF_163/2,f,f,f,t,,,,,,PMF::SMS::Distrito de Saúde Regional Centro - Reg Cent
256,Distrito de Saúde Regional Continente,Reg Cont,N,,,,76414,3244-3955/255       ,,SC,ouvidoriasaudecontinente@pmf.sc.gov.br,Agostinho da Silva,,,,A,,,,,f,t,t,t,t,f,196,t,f,PMF_163/1,f,f,f,t,,,,,,PMF::SMS::Distrito de Saúde Regional Continente - Reg Cont
257,Distrito de Saúde Regional Leste,Reg Les,N,,,,76414,3234-0097           ,,SC,regionalleste@pmf.sc.gov.br,Vanessa da Silva Zacchi,,,,A,,,,,f,t,t,t,t,f,196,t,f,PMF_163/3,f,f,f,t,,,,,,PMF::SMS::Distrito de Saúde Regional Leste - Reg Les
258,Distrito de Saúde Regional Norte,Reg Nor,N,,,,76414,3266-7355           ,,SC,regionalnorte@pmf.sc.gov.br,Fernanda,,,,A,,,,,f,t,t,t,t,f,196,t,f,PMF_163/4,f,f,f,t,,,,,,PMF::SMS::Distrito de Saúde Regional Norte - Reg Nor
259,Distrito de Saúde Regional Sul,Reg Sul,N,,,,76414,3234-8749           ,,SC,regionalsul@pmf.sc.gov.br,Sabrina Borges de A. Cardodo,,,,A,,,,,f,t,t,t,t,f,196,t,f,PMF_163/5,f,f,f,t,,,,,,PMF::SMS::Distrito de Saúde Regional Sul - Reg Sul
260,Educaçao de Jovens e Adultos,EJA,N,,,Centro,76414,32516107            ,,SC,reginabittencourtsouto@gmail.com,Regina Bittencourt Souto,Gerente,Regina Bittencourt Souto,Gerente,I,,,,,f,t,t,t,t,f,174,f,f,PMF_154/11,f,t,f,t,140711,,,,,PMF::Educaçao de Jovens e Adultos - EJA
261,Fiscalização de Obras e Posturas,FOP,N,,,,76414,,,SC,,Marcelo Povoas,Chefe da Fiscalização de Obras,Marcelo Povoas,Chefe da Fiscalização de Obras,A,,2009-10-19 00:00:00,,,f,t,t,t,t,f,182,t,f,PMF_148/1,f,f,f,t,,,,,,PMF::SMC::Fiscalização de Obras e Posturas - FOP
262,Fundação Franklin Cascaes,,N,,,,76414,,,SC,,,,,,,,,,,f,t,t,t,t,f,184,t,f,PMF_150/8,f,f,f,t,,,,,,
263,Fundação Municipal de Esportes,,N,,,,76414,,,SC,,,,,,,,,,,f,t,t,t,t,f,184,t,f,PMF_150/6,f,f,f,t,,,,,,
264,Fundação Municipal de Meio Ambiente,FLORAM,N,,,,76414,32516966            ,,SC,,Gerson Basso,,,,I,,,,,f,t,t,t,t,f,174,f,f,PMF_164/6,f,t,f,t,130182,,,,,PMF::Fundação Municipal de Meio Ambiente - FLORAM
265,FLORAM - DESON,DESON FLORAM,N,,,Centro,76414,3251-6964           ,,SC,floram@pmf.sc.gov.br,,,Adriana Teixeira,Gerente Departamento de Controle de Emissão Sonora,A,,2009-08-18 00:00:00,,,f,t,t,t,t,f,197,t,f,PMF_164/7,f,f,f,t,207724,,,,,PMF::SMMADU::FLORAM - DESON - DESON FLORAM
266,Fundação Municipal do Meio Ambiente,UNIDADE CONSERVAÇÃO,N,,,,76414,,,SC,depuc@pmf.sc.gov.br,José Carlos Rauen,Secretário,DANILO DA SILVA FUNKE,Gerente Unidade Conservação,I,,2009-08-24 00:00:00,,,f,t,t,t,t,f,174,f,f,PMF_164/16,f,t,f,t,130182,,,,,PMF::Fundação Municipal do Meio Ambiente - UNIDADE CONSERVAÇÃO
267,Fundação Municipal do Meio Ambiente,ASS. IMP. FLORAM,N,,,,76414,3251-6978           ,,SC,jtcomunicacao@bol.com.br,GERSON BASSO,Presidente,EVANDRO SAAD,Assessor,I,,2010-01-05 00:00:00,,,f,t,t,t,t,f,174,f,f,PMF_164/22,f,t,f,t,130182,,,,,PMF::Fundação Municipal do Meio Ambiente - ASS. IMP. FLORAM
268,FLORAM - DEPAP,DEPAP FLORAM,N,,,,76414,3225-0322           ,,SC,floram@pmf.sc.gov.br,,,Lúcia Fernanda Ferreira Cordeiro,Departamento de Praças e Arborização Pública,A,,,,,f,t,t,t,t,f,706,t,f,PMF_164/15,f,f,f,t,131538,,,,,PMF::SMMADU::FAC - FLORAM::FLORAM - DEPAP - DEPAP FLORAM
269,FLORAM - DEFIS,DEFIS FLORAM,N,,,,76414,3234-6049           ,,SC,defisfloram@pmf.sc.gov.br,,,Leonardo Gomes,Departamento de Fiscalização Ambiental,A,,2009-08-18 00:00:00,,,f,t,t,t,t,f,706,t,f,PMF_164/10,f,f,f,t,131538,,,,,PMF::SMMADU::FAC - FLORAM::FLORAM - DEFIS - DEFIS FLORAM
270,Fundação Municipal do Meio Ambiente (Floram),,N,,,,76414,,,SC,,,,,,,,,,,f,t,t,t,t,f,197,t,f,PMF_164/4,f,f,f,t,,,,,,
271,FLORAM - DEPAP Corte Árvores,DEPAP CORTE ÁRVORE,N,,,,76414,,,SC,,,,,,I,,2011-02-17 00:00:00,,11,f,t,t,t,t,f,174,f,f,PMF_164/26,f,t,f,t,140046,,,,,PMF::FLORAM - DEPAP Corte Árvores - DEPAP CORTE ÁRVORE
272,SMDU - Gabinete,Gabinete SMDU,N,,,,76414,3251-4906           ,,SC,gabinetesmdu@pmf.sc.gov.br,,,,,I,,,,,f,t,t,t,t,f,197,t,f,PMF_164/24,f,t,f,t,189489,,,,,PMF::SMMADU::SMDU - Gabinete - Gabinete SMDU
273,Gabinete,Gab,N,Rua Conselheiro Mafra, 656,Sala 701,Centro,76414,(48)32515903        ,88010102,SC,dejairjunior@pmf.sc.gov.br,Dejair de Oliveira Junior,Chefe de Gabinete,Aline Campana,Gerente de Controle Interno e Ouvidoria,I,,2009-08-24 00:00:00,,,f,t,t,t,t,f,183,t,f,PMF_149/5,f,t,f,t,139735,,,,,PMF::SMA::Gabinete - Gab
274,Gabinete Educação,GAB,N,,,Centro,76414,,,SC,tatiana@pmf.sc.gov.br,Tatiana Bittencourt,secretária,Sidneya Gaspar de Oliveira,secretária,A,,,,,f,t,t,t,t,f,188,t,f,PMF_154/15,f,f,f,t,254527,,,,,PMF::SME::Gabinete Educação - GAB
275,Gerencia de Tecnologia Educacional,GETE,N,,,Centro,76414,21065914            ,,SC,sylvio.nte@pmf.sc.gov.br,Sylvio F.M.Xavier da Silva,Gerente,Sylvio F.M.Xavier da Silva,Gerente,I,,,,,f,t,t,t,t,f,174,f,f,PMF_154/12,f,t,f,t,140711,,,,,PMF::Gerencia de Tecnologia Educacional - GETE
276,Diretoria Administrativa Financeira - Educação,DIAF,N,,,Centro,76414,32516139            ,,SC,marli@pmf.sc.gov.br,Marli Lorensetti,Gerente,Marli Lorensetti,Gerente,A,,,,,f,t,t,t,t,f,188,t,f,PMF_154/5,f,f,f,t,254642,,,,,PMF::SME::Diretoria Administrativa Financeira - Educação - DIAF
277,Gerência Ações Sócio Pedagógicas - DPSB,GASP,N,,,,76414,,,SC,gerenciadoidoso@hotmail.com,Carmen,Gerente,Rosangela Facchinetti,Gerente de Ouvidoria,I,,,,,f,t,t,t,t,f,190,t,f,PMF_156/2,f,t,f,t,254527,,,,,PMF::SMAS::Gerência Ações Sócio Pedagógicas - DPSB - GASP
278,Gerência Legislativa,gerleg,N,,,,76414,,,SC,osvaldo@pmf.sc.gov.br,Osvaldo Ricardo da Silva,Gerente Legislativo,Angra da Silva Laurindo,Oficial de Gabinete,I,,,,,f,t,t,t,t,f,181,t,f,PMF_147/5,f,t,f,t,254527,,,,,PMF::SMCC::Gerência Legislativa - gerleg
279,Gerência de Tecnologia e Modernização,GTM,N,,,Centro,76414,32516124            ,,SC,leonardofp@pmf.sc.gov.br,Leonardo Fermino Pacheco,Gerente,Leonardo Fermino Pacheco,Gerente,I,,,,,f,t,t,t,t,f,174,f,f,PMF_154/6,f,t,f,t,140711,,,,,PMF::Gerência de Tecnologia e Modernização - GTM
280,Guarda Municipal de Florianópolis,GMF,N,,,,76414,32480002            ,,SC,,Júlio Pereira da Silva,Diretor,Joseney,Operacional,A,,,,,f,t,t,t,t,f,193,t,f,PMF_160/1,f,f,f,t,,,,,,PMF::SMSGT::Guarda Municipal de Florianópolis - GMF
281,Instituto de Planejamento Urbano de Florianópolis,IPUF,N,,,,76414,99816775            ,,SC,chicopereira1@terra.com.br,José Carlos Chico Pereira,Gerente de Controle Interno e Ouvidoria,José Carlos Chico Pereira,Gerente de Controle Interno e Ouvidoria,A,,2010-06-29 00:00:00,,,f,t,t,t,t,f,174,f,f,PMF_164/25,f,f,f,t,226182,,,,,PMF::Instituto de Planejamento Urbano de Florianópolis - IPUF
282,IPUF - Cartografia,IPUF - Cartografia,N,,,,76414,32125771            ,,SC,altair@pmf.sc.gov.br,Altair Tomaz Nunes,,Altair Tomaz Nunes,,I,,2009-09-11 00:00:00,,,f,t,t,t,t,f,197,t,f,PMF_164/19,f,t,f,t,112133,,,,,PMF::SMMADU::IPUF - Cartografia - IPUF - Cartografia
283,Instituto Planejamento Urbano de Florianópolis (IPUF),IPUF,N,,,,76414,,,SC,,,,,,I,,,,,f,t,t,t,t,f,197,t,f,PMF_164/3,f,t,f,t,186812,,,,,PMF::SMMADU::Instituto Planejamento Urbano de Florianópolis (IPUF) - IPUF
284,Instituto de Planejamento Urbano de Florianópolis,IPUF- Cadastro Técn.,N,,,,76414,,,SC,gilberto.costa@pmf.sc.gov.br,Atila Rocha dos Santos,Secretário,Gilberto Pessoa,Gerente,I,,2009-09-10 00:00:00,,,f,t,t,t,t,f,197,t,f,PMF_164/18,f,t,f,t,186807,,,,,PMF::SMMADU::Instituto de Planejamento Urbano de Florianópolis - IPUF- Cadastro Técn.
285,IPUF - DIOPE,DIOPE,N,,,,76414,3212-5709           ,,SC,,Leandro Marques,,Leandro Marques,,A,,2009-09-10 00:00:00,,,f,t,t,t,t,f,193,t,f,PMF_164/17,f,f,f,t,178242,,,,,PMF::SMSGT::IPUF - DIOPE - DIOPE
286,Intendência Cachoeira do Bom Jesus,InteCac,N,,,,76414,32842195            ,,SC,lindomar_forte@ig.com.br,Lindomar Forte,Intendente,Evelyne Neves Skripnik,Ouvidora,I,,,,,f,t,t,t,t,f,194,t,f,PMF_161/2,f,t,f,t,254527,,,,,PMF::SMO::Intendência Cachoeira do Bom Jesus - InteCac
287,Intendência Canasvieiras,InteCanas,N,,,,76414,32668179            ,,SC,,Rosalvio Alves,Intendente,Evelyne Neves Skripnik,Ouvidora,I,,,,,f,t,t,t,t,f,194,t,f,PMF_161/4,f,t,f,t,254527,,,,,PMF::SMO::Intendência Canasvieiras - InteCanas
288,Intendência Centro,InteCen,N,,,,76414,33348331            ,,SC,hmeinicke@brturbo.com.br,Hermann Meinicke,Intendente,Evelyne Neves Skripnik,Ouvidora,I,,,,,f,t,t,t,t,f,194,t,f,PMF_161/1,f,t,f,t,254527,,,,,PMF::SMO::Intendência Centro - InteCen
289,Intendência Lagoa da Conceição,InteLagoa,N,,,,76414,32323083            ,,SC,,Paulo Germano Alves,Intendente,Evelyne Neves Skripnik,Ouvidora,I,,,,,f,t,t,t,t,f,194,t,f,PMF_161/7,f,t,f,t,254527,,,,,PMF::SMO::Intendência Lagoa da Conceição - InteLagoa
290,Intendência Pântano do Sul,IntePan,N,,,,76414,32377031            ,,SC,,Zenildo,Intendente,Evelyne Neves Skripnik,Ouvidora,I,,,,,f,t,t,t,t,f,194,t,f,PMF_161/8,f,t,f,t,254527,,,,,PMF::SMO::Intendência Pântano do Sul - IntePan
291,Intendência da Barra da Lagoa,Intebarra,N,,,,76414,,,SC,,Marcelo Oliveira,Intendente,Evelyne Neves Skripnik,Ouvidora,I,,,,,f,t,t,t,t,f,194,t,f,PMF_161/5,f,t,f,t,254527,,,,,PMF::SMO::Intendência da Barra da Lagoa - Intebarra
292,Intendência de Ratones,InteRat,N,,,,76414,,,SC,,Dorci Linhares,Intendente,Evelyne Neves Skripnik,Ouvidora,I,,,,,f,t,t,t,t,f,194,t,f,PMF_161/6,f,t,f,t,254642,,,,,PMF::SMO::Intendência de Ratones - InteRat
293,Intendência do Campeche,InteCam,N,,,,76414,32374089            ,,SC,,Vanderlei Faria,Intendente,Evelyne Neves Skripnik,Ouvidora,I,,,,,f,t,t,t,t,f,194,t,f,PMF_161/3,f,t,f,t,254527,,,,,PMF::SMO::Intendência do Campeche - InteCam
294,Intendência do Ribeirão da Ilha,InteRib,N,,,,76414,33375672            ,,SC,,Dejair dos Passos,Intendente,Evelyne Neves Skripnik,Ouvidora,I,,,,,f,t,t,t,t,f,194,t,f,PMF_161/9,f,t,f,t,254642,,,,,PMF::SMO::Intendência do Ribeirão da Ilha - InteRib
295,Intendência do Rio Vermelho,InteRio,N,,,,76414,32697099            ,,SC,,José Manoel Vasquez,Intendente,Evelyne Neves Skripnik,Ouvidora,I,,,,,f,t,t,t,t,f,194,t,f,PMF_161/10,f,t,f,t,254642,,,,,PMF::SMO::Intendência do Rio Vermelho - InteRio
297,PROCON Municipal,PROCON,N,Rua Deodoro, n° 209,,Centro,76414,32514400            ,88010020,SC,,Guilherme Medeiros,,Guilherme Medeiros,,I,,,,,f,t,t,t,t,f,193,t,f,PMF_160/3,f,t,f,t,254527,,,,,PMF::SMSGT::PROCON Municipal - PROCON
298,PROGRAMA BOLSA FAMÍLIA,BOLSA,N,Av. Mauro Ramos, 1.277,1º andar,Centro,76414,,88020-30,SC,,Daniela,,Rosangela Facchinetti,Gerente de Ouvidoria,I,,,2010-04-14 00:00:00,,f,t,t,t,t,f,190,t,f,PMF_156/7,f,t,f,t,,,,,,PMF::SMAS::PROGRAMA BOLSA FAMÍLIA - BOLSA
299,PROGRAMA DE ATENÇÃO SÓCIO ASSISTENCIAL - PASA,PASA,N,,,,76414,,,SC,,Leyla,Gerente,Rosangela Facchinetti,Gerente de Ouvidoria,I,,,,,f,t,t,t,t,f,190,t,f,PMF_156/4,f,t,f,t,254527,,,,,PMF::SMAS::PROGRAMA DE ATENÇÃO SÓCIO ASSISTENCIAL - PASA - PASA
300,Policlínica Centro,Poli Cen,N,,,,76414,3952-0100           ,,SC,cscentro@pmf.sc.gov.br,Adriana Braga Gomes,,,,A,,,,,f,t,t,t,t,f,196,t,f,PMF_163/6,f,f,f,t,,,,,,PMF::SMS::Policlínica Centro - Poli Cen
301,Policlínica Continente,Poli Cont,N,,,,76414,3244-3955           ,,SC,regionalcontinente@pmf.sc.gov.br,Agostinho da Silva,,,,A,,,,,f,t,t,t,t,f,196,t,f,PMF_163/9,f,f,f,t,,,,,,PMF::SMS::Policlínica Continente - Poli Cont
302,Policlínica Norte,Poli Nor,N,,,,76414,3261-0600           ,,SC,polinorte@pmf.sc.gov.br,Mariza D. Hoffmann Rigo,,,,A,,,,,f,t,t,t,t,f,196,t,f,PMF_163/7,f,f,f,t,,,,,,PMF::SMS::Policlínica Norte - Poli Nor
303,Policlínica Sul,Poli Sul,N,,,,76414,3239-1700           ,,SC,polisul@pmf.sc.gov.br,Edla Z. Gonzáles,,,,A,,,,,f,t,t,t,t,f,196,t,f,PMF_163/8,f,f,f,t,,,,,,PMF::SMS::Policlínica Sul - Poli Sul
304,Pró-Cidadão,,N,,,,76414,,,SC,,,,,,,,,,,f,t,t,t,t,f,189,t,f,PMF_155/2,f,f,f,t,,,,,,
305,Secretaria Executiva de Comunicação,secom,N,,,,76414,,,SC,,Simone Capovilla,Assessora Técnica,Angra da Silva Laurindo,Oficial de Gabinete,I,,,,,f,t,t,t,t,f,181,t,f,PMF_147/4,f,t,f,t,138601,,,,,PMF::SMCC::Secretaria Executiva de Comunicação - secom
306,Secretaria Executiva de Serviços Públicos,SESP,N,,,,76414,,,SC,,Rauen,Secretário,Ledenir,Gerente de Fiscalização,I,,,,,f,t,t,t,t,f,174,f,f,PMF_164/8,f,t,f,t,130182,,,,,PMF::Secretaria Executiva de Serviços Públicos - SESP
307,Secretaria Executiva de Serviços Públicos,,N,,,,76414,,,SC,,,,,,,,,,,f,t,t,t,t,f,197,t,f,PMF_164/5,f,f,f,t,,,,,,
308,SESP - Diretoria,SESP - Diretoria,N,,,,76414,3251-4904           ,,SC,eduardogomes@pmf.sc.gov.br,Jose Carlos Rauen,secretario,,Diretor serviços publicos,A,,2009-08-19 00:00:00,,,f,t,t,t,t,f,197,t,f,PMF_164/13,f,f,f,t,85198,,,,,PMF::SMMADU::SESP - Diretoria - SESP - Diretoria
309,Secretaria Executiva de Turismo,,N,,,,76414,,,SC,,,,,,,,,,,f,t,t,t,t,f,184,t,f,PMF_150/7,f,f,f,t,,,,,,
310,SESP - Mercado Público,Mercado Público,N,,,,76414,3225-8464           ,,SC,erick.schmith@pmf.sc.gov.br,Erick Schmith,Gerente de Mercado Público,Erick Schmith,Gerente de Mercado Público,I,,2009-10-03 00:00:00,,,f,t,t,t,t,f,197,t,f,PMF_164/20,f,t,f,t,189489,,,,,PMF::SMMADU::SESP - Mercado Público - Mercado Público
311,SMDU - Terreno Baldio,Terreno Baldio,N,,,,76414,32514915            ,,SC,terrenosbaldios@pmf.sc.gov.br,JOSÉ CARLOS FERREIRA RAUEN,SECRETÁRIO,JAQUELINE CUNHA,GERENTE,A,,2010-01-15 00:00:00,,,f,t,t,t,t,f,197,t,f,PMF_164/23,f,f,f,t,85198,,,,,PMF::SMMADU::SMDU - Terreno Baldio - Terreno Baldio
312,Secretaria municipal de Meio Ambiente e Des. Urbano,SMDU - FISC / OBRAS,N,,,,76414,,,SC,,José Carlos Ferreira Rauen,Secretário,Edevaldo,Gerente Fiscalização,I,,2009-08-18 00:00:00,,,f,t,t,t,t,f,174,f,f,PMF_164/9,f,t,f,t,130182,,,,,PMF::Secretaria municipal de Meio Ambiente e Des. Urbano - SMDU - FISC / OBRAS
313,Setor de Vigias,Vigias,N,,,,76414,,,SC,,Sidnei da Flores,Coordenador,Sidnei,Coordenador,I,,,,,f,t,t,t,t,f,193,t,f,PMF_160/4,f,t,f,t,254527,,,,,PMF::SMSGT::Setor de Vigias - Vigias
314,Teste,TT,N,,,,76414,,,SC,,Fulano,,,,I,,,,,f,t,t,t,t,f,208,t,f,PMF_180/1,f,t,f,t,131299,,,,,PMF::TOU::Teste - TT
315,Unidade de Pronto Atendimento do Norte,UPA Norte,N,,,,76414,3261-0616           ,,SC,dehverissimo@hotmail.com,Débora Veríssimo,,,,A,,,,,f,t,t,t,t,f,196,t,f,PMF_163/10,f,f,f,t,,,,,,PMF::SMS::Unidade de Pronto Atendimento do Norte - UPA Norte
316,Unidade de Pronto Atendimento do Sul,UPA Sul,N,,,,76414,3239-1701           ,,SC,upasul@pmf.sc.gov.br,Andressa Bauer,,,,A,,,,,f,t,t,t,t,f,196,t,f,PMF_163/11,f,f,f,t,,,,,,PMF::SMS::Unidade de Pronto Atendimento do Sul - UPA Sul
